sep=,
Frametimes/GPU Usage/CPU Usage/2024-05-30T21:04:58.2478296+03:00
"SteamVR Time","FPS","GPU frametime","CPU frametime","GPU Usage","CPU Usage","CPU0","CPU1","CPU2","CPU3","CPU4","CPU5","CPU6","CPU7","CPU8","CPU9","CPU10","CPU11","CPU12","CPU13","CPU14","CPU15","CPU16","CPU17","CPU18","CPU19","CPU20","CPU21","CPU22","CPU23","CPU24","CPU25","CPU26","CPU27"
"2672.28228256763", "67.0", "6.4", "10.6", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.29894716776", "66.6", "5.4", "8.5", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.30728126774", "66.6", "6.0", "13.4", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.32394046766", "67.0", "5.8", "11.2", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.34060906735", "66.6", "5.8", "9.2", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.35727576758", "66.6", "6.2", "7.0", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.36560366772", "66.0", "6.1", "12.6", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.38226456769", "66.6", "6.2", "10.3", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.39893066771", "66.6", "5.9", "7.2", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.40726166765", "66.6", "6.2", "12.8", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.42392376745", "67.0", "5.4", "10.9", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.4405926676", "66.6", "5.8", "9.0", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.45725296773", "66.6", "6.3", "5.8", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.46558506743", "66.6", "6.1", "12.1", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.48225016743", "67.0", "5.5", "10.4", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.49891306745", "66.6", "6.3", "7.8", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.51557636742", "66.6", "6.4", "6.5", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.52390846732", "66.6", "5.9", "12.4", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.54057166766", "67.0", "5.9", "9.9", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.55724116754", "66.6", "6.2", "8.2", "40", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.56556876763", "66.6", "6.0", "13.5", "42", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
"2672.58223236752", "67.0", "6.4", "12.5", "42", "33", "38", "29", "44", "24", "33", "25", "33", "25", "67", "31", "71", "31", "30", "32", "31", "33", "27", "26", "25", "29", "27", "29", "29", "31", "26", "32", "28", "33"
