sep=,
Frametimes/GPU Usage/CPU Usage/2024-05-30T20:41:03.7622697+03:00
"SteamVR Time","FPS","GPU frametime","CPU frametime","GPU Usage","CPU Usage","CPU0","CPU1","CPU2","CPU3","CPU4","CPU5","CPU6","CPU7","CPU8","CPU9","CPU10","CPU11","CPU12","CPU13","CPU14","CPU15","CPU16","CPU17","CPU18","CPU19","CPU20","CPU21","CPU22","CPU23","CPU24","CPU25","CPU26","CPU27"
"1237.22287916754", "120.0", "2.6", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.23120856772", "120.0", "2.4", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.23953996773", "120.0", "2.4", "1.5", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.24787266752", "120.0", "2.4", "1.6", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.25620366761", "120.0", "2.4", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.26453616774", "120.0", "2.6", "1.8", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.27286766749", "120.0", "2.4", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.28120006774", "120.0", "2.6", "1.7", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.28953476777", "120.0", "2.6", "1.8", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.29786356749", "120.0", "2.5", "1.8", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.30619796738", "120.0", "2.5", "1.6", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
"1237.31452666737", "120.0", "2.6", "1.6", "33", "20", "25", "15", "52", "0", "24", "0", "20", "18", "31", "30", "37", "24", "18", "19", "24", "21", "14", "13", "14", "15", "14", "15", "16", "17", "16", "21", "16", "17"
